date,High Income,Low Income,Lower-Middle Income,Upper-Middle Income
2021-09-26,59.36999893188477,1.139999985694885,13.65999984741211,55.79999923706055
2021-09-27,59.58000183105469,1.159999966621399,14.03999996185303,55.91999816894531
2021-09-28,59.81000137329102,1.169999957084656,14.17000007629395,57.04999923706055
2021-09-29,60.0099983215332,1.190000057220459,14.31999969482422,57.15999984741211
2021-09-30,60.22999954223633,1.190000057220459,14.52999973297119,57.29000091552734
2021-10-01,60.47999954223633,1.200000047683716,14.67000007629395,57.40999984741211
2021-10-02,60.65000152587891,1.200000047683716,14.82999992370605,57.4900016784668
2021-10-03,60.79999923706055,1.200000047683716,14.98999977111816,57.54999923706055
2021-10-04,60.95999908447266,1.200000047683716,15.19999980926514,57.63999938964844
2021-10-05,61.16999816894531,1.200000047683716,15.38000011444092,57.95000076293945
2021-10-06,61.36999893188477,1.200000047683716,15.52000045776367,58.11000061035156
2021-10-07,61.59000015258789,1.200000047683716,15.65999984741211,58.29999923706055
2021-10-08,61.86000061035156,1.210000038146973,15.89000034332275,58.47000122070313
2021-10-09,62.0099983215332,1.220000028610229,16.05999946594238,58.59000015258789
2021-10-10,62.13999938964844,1.230000019073486,16.34000015258789,58.65000152587891
2021-10-11,62.29999923706055,1.25,16.5,58.75
2021-10-12,62.52000045776367,1.269999980926514,16.67000007629395,58.84000015258789
2021-10-13,62.68999862670898,1.279999971389771,16.82999992370605,58.93999862670898
2021-10-14,62.84999847412109,1.279999971389771,16.95000076293945,59.08000183105469
2021-10-15,63.06999969482422,1.309999942779541,17.04999923706055,59.22000122070313
2021-10-16,63.22000122070313,1.309999942779541,17.1299991607666,59.27999877929688
2021-10-17,63.33000183105469,1.309999942779541,17.29999923706055,59.41999816894531
2021-10-18,63.5,1.320000052452087,17.59000015258789,59.5099983215332
2021-10-19,63.66999816894531,1.330000042915344,17.79999923706055,59.61999893188477
2021-10-20,63.83000183105469,1.330000042915344,18.06999969482422,59.72999954223633
2021-10-21,63.9900016784668,1.419999957084656,18.27000045776367,59.81999969482422
2021-10-22,64.19000244140625,1.419999957084656,18.47999954223633,59.93000030517578
2021-10-23,64.36000061035156,1.419999957084656,18.71999931335449,60.81999969482422
2021-10-24,64.47000122070313,1.440000057220459,18.95000076293945,60.90000152587891
2021-10-25,64.62000274658203,1.440000057220459,19.06999969482422,61.02000045776367
2021-10-26,64.77999877929688,1.470000028610229,19.26000022888184,61.13999938964844
2021-10-27,64.91999816894531,1.480000019073486,19.42000007629395,61.22999954223633
2021-10-28,65.09999847412109,1.519999980926514,19.61000061035156,61.38000106811523
2021-10-29,65.27999877929688,1.539999961853027,19.98999977111816,61.63000106811523
2021-10-30,65.40000152587891,1.539999961853027,20.15999984741211,61.90000152587891
2021-10-31,65.48999786376953,1.590000033378601,20.55999946594238,61.95999908447266
2021-11-01,65.58999633789063,1.600000023841858,20.76000022888184,62.0099983215332
2021-11-02,65.69999694824219,1.600000023841858,20.95000076293945,62.08000183105469
2021-11-03,65.80999755859375,1.600000023841858,21.1200008392334,62.16999816894531
2021-11-04,65.91000366210938,1.679999947547913,21.23999977111816,62.31999969482422
2021-11-05,66.04000091552734,1.690000057220459,21.3799991607666,62.61999893188477
2021-11-06,66.12000274658203,1.690000057220459,21.52000045776367,62.68999862670898
2021-11-07,66.19000244140625,1.690000057220459,21.64999961853027,62.81000137329102
2021-11-08,66.27999877929688,1.690000057220459,21.79999923706055,62.88999938964844
2021-11-09,66.40000152587891,1.690000057220459,22.03000068664551,62.97999954223633
2021-11-10,66.5,1.759999990463257,22.26000022888184,63.09999847412109
2021-11-11,66.58000183105469,1.799999952316284,22.51000022888184,63.20999908447266
2021-11-12,66.69999694824219,1.799999952316284,22.77000045776367,63.36999893188477
2021-11-13,66.76999664306641,1.840000033378601,23.07999992370605,63.45000076293945
2021-11-14,66.83000183105469,2.259999990463257,23.21999931335449,63.52999877929688
2021-11-15,66.91000366210938,2.369999885559082,23.34000015258789,63.63000106811523
2021-11-16,66.98999786376953,2.369999885559082,23.52000045776367,63.70999908447266
2021-11-17,67.08000183105469,2.369999885559082,23.75,63.83000183105469
2021-11-18,67.16999816894531,2.470000028610229,24.02000045776367,63.93000030517578
2021-11-19,67.26999664306641,2.480000019073486,24.21999931335449,64.09999847412109
2021-11-20,67.33000183105469,2.480000019073486,24.48999977111816,64.23000335693359
2021-11-21,67.37000274658203,2.480000019073486,24.71999931335449,64.30000305175781
2021-11-22,67.47000122070313,2.490000009536743,24.93000030517578,64.37999725341797
2021-11-23,67.55000305175781,2.5,25.14999961853027,64.44999694824219
2021-11-24,67.62000274658203,2.579999923706055,25.45000076293945,64.55999755859375
2021-11-25,67.69000244140625,2.579999923706055,25.60000038146973,64.62999725341797
2021-11-26,67.80000305175781,2.599999904632568,25.88999938964844,64.73000335693359
2021-11-27,67.86000061035156,2.599999904632568,26.04000091552734,64.80999755859375
2021-11-28,67.93000030517578,2.599999904632568,26.38999938964844,64.87000274658203
2021-11-29,68.02999877929688,2.650000095367432,26.56999969482422,66.30999755859375
2021-11-30,68.30999755859375,2.660000085830688,26.81999969482422,66.40000152587891
2021-12-01,68.41999816894531,2.660000085830688,27.07999992370605,66.51999664306641
2021-12-02,68.51000213623047,2.690000057220459,28.36000061035156,66.61000061035156
2021-12-03,68.62999725341797,2.730000019073486,28.52000045776367,67.29000091552734
2021-12-04,68.70999908447266,2.730000019073486,28.84000015258789,67.36000061035156
2021-12-05,68.76999664306641,2.740000009536743,29.07999992370605,67.40000152587891
2021-12-06,68.86000061035156,2.75,29.28000068664551,67.45999908447266
2021-12-07,68.94000244140625,2.75,29.48999977111816,67.52999877929688
2021-12-08,69.02999877929688,2.869999885559082,29.79999923706055,67.59999847412109
2021-12-09,69.11000061035156,2.960000038146973,30.15999984741211,67.68000030517578
2021-12-10,69.22000122070313,2.990000009536743,30.29999923706055,69.23999786376953
2021-12-11,69.29000091552734,2.990000009536743,30.71999931335449,69.30999755859375
2021-12-12,69.33000183105469,3,31.03000068664551,69.37000274658203
2021-12-13,69.41000366210938,3.049999952316284,31.20999908447266,69.43000030517578
2021-12-14,69.48000335693359,3.049999952316284,31.52000045776367,69.5
2021-12-15,69.55999755859375,3.099999904632568,31.77000045776367,69.58000183105469
2021-12-16,69.63999938964844,3.109999895095825,31.93000030517578,69.62999725341797
2021-12-17,69.73000335693359,3.130000114440918,32.15999984741211,70.72000122070313
2021-12-18,69.79000091552734,3.130000114440918,32.38000106811523,70.76000213623047
2021-12-19,69.83000183105469,3.130000114440918,32.58000183105469,71.09999847412109
2021-12-20,69.88999938964844,3.259999990463257,32.77000045776367,71.37000274658203
2021-12-21,69.97000122070313,3.259999990463257,33.0099983215332,71.44000244140625
2021-12-22,70.04000091552734,3.309999942779541,33.13999938964844,71.51000213623047
2021-12-23,70.08999633789063,3.319999933242798,33.36999893188477,71.55000305175781
2021-12-24,70.12999725341797,3.329999923706055,33.61999893188477,71.58000183105469
2021-12-25,70.13999938964844,3.329999923706055,33.84999847412109,71.98999786376953
2021-12-26,70.16999816894531,3.420000076293945,34,72
2021-12-27,70.23000335693359,3.5,34.11999893188477,72.05999755859375
2021-12-28,70.30000305175781,3.950000047683716,34.47000122070313,72.26999664306641
2021-12-29,70.34999847412109,3.960000038146973,34.72000122070313,72.34999847412109
2021-12-30,70.43000030517578,3.980000019073486,35.29000091552734,72.37000274658203
2021-12-31,70.47000122070313,3.990000009536743,35.56999969482422,72.41000366210938
2022-01-01,70.47000122070313,4.03000020980835,35.77999877929688,72.43000030517578
2022-01-02,70.51999664306641,4.039999961853027,35.84000015258789,72.44999694824219
2022-01-03,70.58999633789063,4.059999942779541,36.02999877929688,72.48000335693359
2022-01-04,70.66000366210938,4.070000171661377,36.27000045776367,72.51000213623047
2022-01-05,70.73000335693359,4.130000114440918,36.40000152587891,72.55000305175781
2022-01-06,70.80000305175781,4.190000057220459,36.56000137329102,72.81999969482422
2022-01-07,70.88999938964844,4.230000019073486,36.75,72.95999908447266
2022-01-08,70.94999694824219,4.230000019073486,36.83000183105469,73.01000213623047
2022-01-09,70.98000335693359,4.239999771118164,37.04999923706055,73.05999755859375
2022-01-10,71.05000305175781,4.519999980926514,37.59999847412109,73.09999847412109
2022-01-11,71.12000274658203,4.53000020980835,37.84999847412109,73.15000152587891
2022-01-12,71.20999908447266,4.53000020980835,38.02000045776367,73.19999694824219
2022-01-13,71.26999664306641,4.539999961853027,38.34000015258789,73.26999664306641
2022-01-14,71.34999847412109,4.539999961853027,38.43999862670898,73.5
2022-01-15,71.38999938964844,4.579999923706055,38.63999938964844,73.52999877929688
2022-01-16,71.41999816894531,4.590000152587891,38.83000183105469,73.58999633789063
2022-01-17,71.48000335693359,4.690000057220459,38.97999954223633,73.66000366210938
2022-01-18,71.54000091552734,4.71999979019165,39.06999969482422,73.70999908447266
2022-01-19,71.59999847412109,4.909999847412109,39.40999984741211,73.76000213623047
2022-01-20,71.66000366210938,4.909999847412109,39.59999847412109,73.79000091552734
2022-01-21,71.72000122070313,4.940000057220459,39.81999969482422,73.98999786376953
2022-01-22,71.75,4.940000057220459,40.0099983215332,74.01999664306641
2022-01-23,71.77999877929688,4.960000038146973,40.13999938964844,74.05000305175781
2022-01-24,71.83000183105469,4.96999979019165,40.27000045776367,74.08000183105469
2022-01-25,71.88999938964844,4.96999979019165,40.45000076293945,74.12000274658203
2022-01-26,71.94999694824219,5.019999980926514,40.61000061035156,74.13999938964844
2022-01-27,72,5.269999980926514,40.70999908447266,74.19000244140625
2022-01-28,72.05999755859375,5.320000171661377,40.86000061035156,74.41000366210938
2022-01-29,72.11000061035156,5.320000171661377,41,74.43000030517578
2022-01-30,72.13999938964844,5.329999923706055,41.20000076293945,74.45999908447266
2022-01-31,72.18000030517578,5.360000133514404,41.40999984741211,74.48999786376953
2022-02-01,72.23000335693359,5.360000133514404,41.61999893188477,74.51999664306641
2022-02-02,72.27999877929688,5.440000057220459,41.79000091552734,74.55000305175781
2022-02-03,72.31999969482422,5.440000057220459,41.93000030517578,74.58000183105469
2022-02-04,72.38999938964844,5.440000057220459,42.18000030517578,74.62999725341797
2022-02-05,72.43000030517578,5.46999979019165,42.34000015258789,74.63999938964844
2022-02-06,72.47000122070313,5.519999980926514,42.5099983215332,74.66999816894531
2022-02-07,72.51000213623047,5.539999961853027,42.59999847412109,74.73000335693359
2022-02-08,72.55999755859375,5.539999961853027,42.84000015258789,74.76000213623047
2022-02-09,72.61000061035156,5.539999961853027,43.04000091552734,74.80000305175781
2022-02-10,72.66000366210938,5.539999961853027,43.20999908447266,74.81999969482422
2022-02-11,72.70999908447266,5.539999961853027,43.47999954223633,74.86000061035156
2022-02-12,72.75,5.579999923706055,43.59000015258789,74.87999725341797
2022-02-13,72.76999664306641,5.579999923706055,43.84000015258789,74.91000366210938
2022-02-14,72.80999755859375,5.610000133514404,43.95000076293945,74.94000244140625
2022-02-15,72.84999847412109,5.940000057220459,44.13999938964844,74.98000335693359
